TCD,MeanDelta,VarDelta,MeanEmb_0,MeanEmb_1,MeanEmb_2,StdEmb_0,StdEmb_1,StdEmb_2,Label
,0.31582483649253845,1.329871654510498,0.5429698534438449,0.2872914089541945,0.16068783316516824,0.34652139882768873,0.29331473749211034,0.2101030079789896,0.0
,0.5047650933265686,6.644258975982666,0.5424092837498906,0.29097871862905184,0.16415777310754953,0.34719821497633174,0.29445347160163643,0.21067973966793824,0.0
,1.636207938194275,51.57240295410156,0.5427416978252904,0.281264664853175,0.15580352134190223,0.3499315083278887,0.2956112973116567,0.2096567148689838,0.0
,1.6826987266540527,100.37857818603516,0.5092311847607697,0.28445021092159367,0.13355811542716992,0.36545391949697986,0.2596396322712674,0.1739066205024306,0.0
,0.7519003748893738,11.838509559631348,0.5428557567687093,0.3106453408941573,0.1790579904839228,0.349719889093788,0.2814219202225492,0.2244361430751059,0.0
,1.495402216911316,145.93310546875,0.5681695939979853,0.3248454650831346,0.18495610806258886,0.3345617926745364,0.2873678923554641,0.25915750709699475,0.0
,28.123897552490234,48607.52734375,0.47534556892788976,0.35598174677002176,0.24184883192075401,0.3868542413254355,0.35845293234661146,0.33350433640076466,0.0
,1.0951160192489624,14.165003776550293,0.5150317154882291,0.5149031848499228,0.3605157571658229,0.35531624121622235,0.3552064109327077,0.3550444972619301,0.0
,0.45786240696907043,3.1889874935150146,0.496750551175117,0.49672147086703133,0.30425925112030366,0.3984417155061863,0.39842229378559035,0.3710232864523398,0.0
,0.38312408328056335,1.771153450012207,0.6269713350503203,0.6268340562835363,0.44547069728019584,0.40466534409190197,0.4045598771837252,0.3911905730265324,0.0
,0.532145082950592,2.793790102005005,0.692294140415234,0.6921605830162535,0.498009523482691,0.34419812228946667,0.344134216702148,0.36815458625354924,0.0
,0.1536606252193451,0.11631732434034348,0.4945421200663583,0.4944594670066631,0.2900233045915209,0.37518155204741216,0.37513733113000197,0.31759863466164023,0.0
,0.7069053053855896,12.214897155761719,0.5891262603998837,0.5890371523962379,0.4336045927910491,0.40991329015560474,0.4098957538933767,0.39523445270173696,0.0
,0.9812471866607666,9.834449768066406,0.6394906427723394,0.6391331348948128,0.19366426665484432,0.3849833955111702,0.38468893759377326,0.23604429287477047,0.0
,1.7865355014801025,197.94854736328125,0.5041100562649139,0.2592863853762028,0.1276535097222018,0.3678139837567087,0.237296369622324,0.17548644593254636,0.0
,0.6997821927070618,3.315703868865967,0.5995308641127189,0.5994530608205253,0.16073145970474884,0.3973756614104417,0.39733034810902673,0.2766106442378918,0.0
,0.40354064106941223,1.0605716705322266,0.5127772087664293,0.5125789099011286,0.32480672090159013,0.3397531831370517,0.3396353942567835,0.30444730142871296,0.0
,0.49425026774406433,1.7864772081375122,0.48636654980319105,0.4861869031442322,0.18911860826921553,0.32962811238398443,0.32944248106980867,0.1850256556382314,0.0
,2.583256483078003,387.96380615234375,0.5100271864995374,0.5096722394156764,0.203390946291955,0.41614525465392915,0.41624669709046397,0.27349385555730793,0.0
,1.5614932775497437,30.91021156311035,0.5368037008156775,0.4808906259081184,0.17893266395862067,0.3707870920506647,0.3800192324956447,0.2368116880013234,0.0
,7.255744457244873,3280.37255859375,0.6989825601625699,0.5773662940079759,0.39524052458866343,0.34030932516232076,0.34230692743418967,0.3379097835564774,0.0
,0.19660282135009766,0.2486240416765213,0.6429777878795465,0.5806072053730831,0.4085417215930062,0.3801219970578764,0.39778466056181466,0.3818846881707277,0.0
,0.17846928536891937,0.18367011845111847,0.6651216450856317,0.6083198155257101,0.4342635390415269,0.3729474340576596,0.39866381520520594,0.3968456088350633,0.0
,0.14528429508209229,0.14071615040302277,0.6607934394361257,0.6071426661023426,0.3950179666992396,0.3727889456157723,0.3998941905026709,0.391431738891223,0.0
,0.1604229211807251,0.13667820394039154,0.6530687879647504,0.6012801115877225,0.4184402838636371,0.36915124422747164,0.39714375971709986,0.3847503530223235,0.0
,1.1116654872894287,19.803720474243164,0.5257739489359016,0.27907949464741105,0.1522801656200055,0.3566638821558659,0.23789673106711304,0.19187911260169876,0.0
,0.37631726264953613,2.316415548324585,0.6385346721979454,0.6093016098070124,0.4741793027196166,0.344233020304284,0.37555934487512316,0.4034289772501687,0.0
,0.4085305333137512,0.9935823678970337,0.5710939348127717,0.5608075846002274,0.41513862545027047,0.3639152655867008,0.37723434441574766,0.4031391988906471,0.0
,1.7829029560089111,264.22021484375,0.531559032470458,0.4669502341472237,0.19437268694063542,0.3552953627552764,0.3553556660317146,0.2670662286027317,0.0
,27.63062858581543,9504.0927734375,0.7403168031875056,0.6335493492279772,0.4321083611478572,0.27360432128987444,0.31527611146188594,0.32170554510518246,0.0
,17.47992706298828,42527.08984375,0.5521994420115958,0.3091620551632972,0.1647092248420475,0.35445127250689795,0.27390057970080717,0.2060579292251461,0.0
,2.0274085998535156,76.89200592041016,0.549698627678577,0.3206007649940194,0.17573758349773422,0.3577022067654463,0.31801943479227585,0.2154205854535484,0.0
,7.742430686950684,1125.16845703125,0.5485470449062684,0.3099866700197855,0.18907529689746336,0.35979925853828865,0.31463853722631957,0.22871375697736374,0.0
,4.800159454345703,295.3401794433594,0.547768011338409,0.2949274465422532,0.17142544733453785,0.3598430756850377,0.3133269382047893,0.21735045989685187,0.0
,2.4919865131378174,84.66275024414062,0.5470370779558569,0.29871992828791644,0.1752187979325586,0.3615106783387853,0.310521056575895,0.227493748534527,0.0
,3.110431432723999,151.67129516601562,0.5479521893697923,0.3013767664118329,0.17485315392431242,0.3595214986371622,0.3087378540357235,0.22806083011995418,0.0
,0.5159366130828857,9.993692398071289,0.5459275912316667,0.29434198777459475,0.17137568531323524,0.3493082051805396,0.24877752578418727,0.22002032125813867,0.0
,1.5710184574127197,31.044219970703125,0.5478942463490825,0.2996613613772099,0.17612396693032137,0.3590863319755608,0.3017933956489731,0.23095134742632736,0.0
,2.460395574569702,83.39917755126953,0.5435440488067331,0.2959867933619844,0.16861333518083635,0.3543372944703951,0.3024953469148652,0.22600687019207533,0.0
,1.1251652240753174,25.456357955932617,0.5452900365061768,0.2839978748079521,0.16685410054821495,0.35682386320576054,0.2911757949550548,0.22222817850041024,0.0
,3.025371789932251,321.8270263671875,0.5458536944599673,0.2852173106524346,0.17508123508728582,0.35886968530146324,0.282563116764603,0.23067727014129075,0.0
,1.1575204133987427,25.385833740234375,0.5431700431180824,0.2588983272319578,0.16351834773922685,0.35891524676845993,0.24051661516536482,0.20926634599931748,0.0
,4.281578063964844,1277.79638671875,0.5423060570818821,0.28533987550385254,0.1828111563263195,0.3585526098416704,0.2752862160787398,0.23414359085160896,0.0
,0.3436514437198639,1.5325504541397095,0.5470608774762653,0.30097609984658646,0.17315302470607524,0.3492853478264957,0.24993481161017364,0.22022248821484677,0.0
,2.230445623397827,132.2739715576172,0.4766479363647564,0.2329754838399306,0.1069417170494722,0.3917851662258274,0.24928374595451622,0.16884695323931934,0.0
